Date,SPY,TLT
2013-07-03,130.01744079589844,77.89653015136719
2013-07-05,131.42019653320312,75.24118041992188
2013-07-08,132.16989135742188,75.97052764892578
2013-07-09,133.12123107910156,76.04840850830078
2013-07-10,133.16954040527344,75.45364379882812
2013-07-11,134.9833984375,76.3387222290039
2013-07-12,135.0398406982422,76.27500915527344
2013-07-15,135.55580139160156,76.67859649658203
2013-07-16,135.0479278564453,76.9405746459961
2013-07-17,135.3945770263672,77.08221435546875
2013-07-18,136.13623046875,76.11923217773438
2013-07-19,136.3780517578125,77.32295227050781
2013-07-22,136.64410400390625,77.43629455566406
2013-07-23,136.3538818359375,77.1105728149414
2013-07-24,135.8540496826172,76.13338470458984
2013-07-25,136.18458557128906,76.10506439208984
2013-07-26,136.32969665527344,76.5724105834961
2013-07-29,135.9104766845703,76.01300811767578
2013-07-30,135.9104766845703,75.98468780517578
2013-07-31,136.00718688964844,76.2608642578125
2013-08-01,137.57923889160156,74.79145050048828
2013-08-02,137.81301879882812,75.61483764648438
2013-08-05,137.61143493652344,75.03279876708984
2013-08-06,136.8295440673828,75.25286865234375
2013-08-07,136.38616943359375,75.81366729736328
2013-08-08,136.88597106933594,76.01949310302734
2013-08-09,136.4909210205078,76.14015197753906
2013-08-12,136.32969665527344,75.62195587158203
2013-08-13,136.73275756835938,74.52882385253906
2013-08-14,136.0314178466797,74.64237213134766
2013-08-15,134.12889099121094,73.63428497314453
2013-08-16,133.68553161621094,73.37882232666016
2013-08-19,132.8309783935547,72.73993682861328
2013-08-20,133.4840087890625,73.30072784423828
2013-08-21,132.66163635253906,72.4985580444336
2013-08-22,133.87091064453125,73.2367935180664
2013-08-23,134.3223876953125,74.0318603515625
2013-08-26,133.82260131835938,74.40098571777344
2013-08-27,131.67015075683594,75.33800506591797
2013-08-28,132.13766479492188,74.72749328613281
2013-08-29,132.34730529785156,75.32379913330078
2013-08-30,131.92807006835938,75.2386474609375
2013-09-03,132.52462768554688,74.17742919921875
2013-09-04,133.62098693847656,74.01371002197266
2013-09-05,133.790283203125,72.98172760009766
2013-09-06,133.8547821044922,73.3447036743164
2013-09-09,135.13656616210938,73.38031768798828
2013-09-10,136.13623046875,72.86788940429688
2013-09-11,136.56350708007812,73.51554870605469
2013-09-12,136.20069885253906,73.41590881347656
2013-09-13,136.507080078125,73.70055389404297
2013-09-16,137.29710388183594,73.20950317382812
2013-09-17,137.9097900390625,73.81444549560547
2013-09-18,139.50599670410156,74.72552490234375
2013-09-19,139.27218627929688,74.2842025756836
2013-09-20,138.2984619140625,74.6756591796875
2013-09-23,137.65846252441406,75.2236557006836
2013-09-24,137.33448791503906,76.03511810302734
2013-09-25,136.93748474121094,76.19170379638672
2013-09-26,137.4640655517578,75.6578598022461
2013-09-27,136.83216857910156,75.84288787841797
2013-09-30,136.1030731201172,75.72904968261719
2013-10-01,137.18057250976562,75.49925231933594
2013-10-02,137.0509490966797,75.61341857910156
2013-10-03,135.78713989257812,75.49212646484375
2013-10-04,136.81600952148438,75.4350357055664
2013-10-07,135.6332550048828,75.74186706542969
2013-10-08,134.0535888671875,75.76329803466797
2013-10-09,134.1507568359375,75.15672302246094
2013-10-10,137.04283142089844,75.2780532836914
2013-10-11,137.92581176757812,75.25660705566406
2013-10-14,138.47666931152344,74.65008544921875
2013-10-15,137.47213745117188,74.60012817382812
2013-10-16,139.39215087890625,75.53494262695312
2013-10-17,140.32369995117188,76.21998596191406
2013-10-18,141.27151489257812,76.38414001464844
2013-10-21,141.27963256835938,76.14151000976562
2013-10-22,142.0977325439453,76.99070739746094
2013-10-23,141.41732788085938,77.29041290283203
2013-10-24,141.88710021972656,76.99070739746094
2013-10-25,142.53521728515625,77.2761001586914
2013-10-28,142.76202392578125,77.01210021972656
2013-10-29,143.52352905273438,77.1120376586914
2013-10-30,142.81063842773438,76.64815521240234
2013-10-31,142.40560913085938,76.81230163574219
2013-11-01,142.74583435058594,75.98085021972656
2013-11-04,143.2480926513672,76.05235290527344
2013-11-05,142.79444885253906,75.14374542236328
2013-11-06,143.52352905273438,75.1794662475586
2013-11-07,141.70892333984375,75.81624603271484
2013-11-08,143.62075805664062,73.9916763305664
2013-11-11,143.64505004882812,73.71269226074219
2013-11-12,143.35340881347656,74.05606842041016
2013-11-13,144.50375366210938,74.32801055908203
2013-11-14,145.2247772216797,74.78596496582031
2013-11-15,145.85662841796875,74.93623352050781
2013-11-18,145.34625244140625,75.386962890625
2013-11-19,145.03028869628906,74.8145751953125
2013-11-20,144.57664489746094,73.54094696044922
2013-11-21,145.74314880371094,73.66254425048828
2013-11-22,146.47227478027344,74.34947204589844
2013-11-25,146.32643127441406,74.56417846679688
2013-11-26,146.36700439453125,74.84320068359375
2013-11-27,146.72340393066406,74.7143783569336
2013-11-29,146.62620544433594,74.73585510253906
2013-12-02,146.24546813964844,74.15459442138672
2013-12-03,145.61355590820312,74.42724609375
2013-12-04,145.59735107421875,73.71678924560547
2013-12-05,144.95742797851562,73.50869750976562
2013-12-06,146.57757568359375,73.8603515625
2013-12-09,146.95018005371094,74.03257751464844
2013-12-10,146.4236297607422,74.56363677978516
2013-12-11,144.7791290283203,73.989501953125
2013-12-12,144.30125427246094,73.70965576171875
2013-12-13,144.2849884033203,74.06846618652344
2013-12-16,145.18423461914062,73.7957763671875
2013-12-17,144.72242736816406,74.1258544921875
2013-12-18,147.19325256347656,73.75265502929688
2013-12-19,147.0231170654297,73.68096160888672
2013-12-20,147.8783721923828,74.81484985351562
2013-12-23,148.66842651367188,74.39136505126953
2013-12-24,148.99417114257812,73.7957763671875
2013-12-26,149.75164794921875,73.51129913330078
2013-12-27,149.74349975585938,73.30250549316406
2013-12-30,149.7190399169922,73.80654907226562
2013-12-31,150.42762756347656,73.33855438232422
2014-01-02,148.98605346679688,73.5617446899414
2014-01-03,148.9615936279297,73.5617446899414
2014-01-06,148.5299072265625,73.87136840820312
2014-01-07,149.44210815429688,74.05853271484375
2014-01-08,149.47476196289062,73.85692596435547
2014-01-09,149.57249450683594,74.28894805908203
2014-01-10,149.9796905517578,75.17457580566406
2014-01-13,147.98423767089844,75.54891204833984
2014-01-14,149.59689331054688,75.20330810546875
2014-01-15,150.4032745361328,75.12411499023438
2014-01-16,150.20779418945312,75.62811279296875
2014-01-17,149.57249450683594,75.94493103027344
2014-01-21,150.01229858398438,76.00257110595703
2014-01-22,150.11000061035156,75.8153305053711
2014-01-23,148.88015747070312,76.88815307617188
2014-01-24,145.70370483398438,77.38491821289062
2014-01-27,144.98687744140625,76.84492492675781
2014-01-28,145.8502655029297,77.0321273803711
2014-01-29,144.44937133789062,77.66569519042969
2014-01-30,145.98057556152344,77.44248962402344
2014-01-31,145.12542724609375,77.96089172363281
2014-02-03,141.8592987060547,78.91082763671875
2014-02-04,142.85293579101562,78.0735092163086
2014-02-05,142.67373657226562,77.35167694091797
2014-02-06,144.5552215576172,77.01963806152344
2014-02-07,146.34706115722656,77.08464050292969
2014-02-10,146.6159210205078,77.30116271972656
2014-02-11,148.220458984375,76.85356903076172
2014-02-12,148.2937469482422,76.45661163330078
2014-02-13,149.05935668945312,76.88970184326172
2014-02-14,149.88198852539062,76.93301391601562
2014-02-18,150.06118774414062,77.10624694824219
2014-02-19,149.0674591064453,76.78141784667969
2014-02-20,149.94712829589844,76.59374237060547
2014-02-21,149.77609252929688,76.99795532226562
2014-02-24,150.6068572998047,76.80307006835938
2014-02-25,150.54981994628906,77.48881530761719
2014-02-26,150.55796813964844,77.90027618408203
2014-02-27,151.3480682373047,78.32614135742188
2014-02-28,151.73086547851562,78.36943054199219
2014-03-03,150.6638641357422,78.89261627197266
2014-03-04,152.7815399169922,77.70596313476562
2014-03-05,152.9199981689453,77.87236785888672
2014-03-06,153.2701873779297,77.10533905029297
2014-03-07,153.33538818359375,76.62057495117188
2014-03-10,153.25392150878906,76.7291030883789
2014-03-11,152.4964599609375,76.93165588378906
2014-03-12,152.5372314453125,77.46714782714844
2014-03-13,150.8267822265625,78.50910949707031
2014-03-14,150.4032745361328,78.5235824584961
2014-03-17,151.76345825195312,77.9374771118164
2014-03-18,152.84666442871094,78.21969604492188
2014-03-19,152.03225708007812,77.61185455322266
2014-03-20,152.9199981689453,77.47438049316406
2014-03-21,152.32688903808594,78.31372833251953
2014-03-24,151.6969757080078,78.87091064453125
2014-03-25,152.41685485839844,78.57423400878906
2014-03-26,151.3206787109375,79.18930053710938
2014-03-27,151.00157165527344,79.58723449707031
2014-03-28,151.74607849121094,79.13858032226562
2014-03-31,152.9895477294922,78.9432144165039
2014-04-01,154.00396728515625,78.26856231689453
2014-04-02,154.51934814453125,77.81881713867188
2014-04-03,154.3148956298828,78.1597671508789
2014-04-04,152.49050903320312,78.68208312988281
2014-04-07,150.8052978515625,79.15364074707031
2014-04-08,151.4270477294922,79.34223937988281
2014-04-09,153.05499267578125,78.95050811767578
2014-04-10,149.8399200439453,79.68325805664062
2014-04-11,148.4901580810547,80.32886505126953
2014-04-14,149.6599578857422,80.11848449707031
2014-04-15,150.6907501220703,80.61902618408203
2014-04-16,152.26966857910156,80.7206039428711
2014-04-17,152.48236083984375,79.83554077148438
2014-04-21,153.0141143798828,79.7702407836914
2014-04-22,153.70947265625,80.03871154785156
2014-04-23,153.34954833984375,80.49569702148438
2014-04-24,153.66033935546875,80.6480712890625
2014-04-25,152.4005584716797,80.76416778564453
2014-04-28,152.88320922851562,80.37237548828125
2014-04-29,153.5949249267578,80.2635726928711
2014-04-30,154.05308532714844,80.5973129272461
2014-05-01,154.0694122314453,81.46194458007812
2014-05-02,153.84854125976562,81.96370697021484
2014-05-05,154.14308166503906,81.46923065185547
2014-05-06,152.80137634277344,81.79644012451172
2014-05-07,153.7012939453125,81.50563049316406
2014-05-08,153.53762817382812,81.15650939941406
2014-05-09,153.76675415039062,80.89469146728516
2014-05-12,155.26382446289062,80.56743621826172
2014-05-13,155.40293884277344,81.26556396484375
2014-05-14,154.66661071777344,82.14552307128906
2014-05-15,153.30859375,82.80001068115234
2014-05-16,153.8404083251953,82.5672836303711
2014-05-19,154.4048309326172,81.95645141601562
2014-05-20,153.43125915527344,82.13821411132812
2014-05-21,154.72393798828125,81.63642883300781
2014-05-22,155.1002197265625,81.52008056640625
2014-05-23,155.721923828125,81.95645141601562
2014-05-27,156.6791229248047,82.43640899658203
2014-05-28,156.5645294189453,83.4544677734375
2014-05-29,157.37445068359375,83.01091003417969
2014-05-30,157.62808227539062,82.97457885742188
2014-06-02,157.80801391601562,82.35770416259766
2014-06-03,157.7262420654297,81.34429168701172
2014-06-04,158.04530334472656,81.32242584228516
2014-06-05,159.0760955810547,81.3588638305664
2014-06-06,159.8369140625,81.3588638305664
2014-06-09,160.0005340576172,81.24219512939453
2014-06-10,160.01687622070312,80.94324493408203
2014-06-11,159.46055603027344,81.08911895751953
2014-06-12,158.3316192626953,81.8109359741211
2014-06-13,158.81430053710938,81.76719665527344
2014-06-16,158.94517517089844,81.9713134765625
2014-06-17,159.38694763183594,81.32242584228516
2014-06-18,160.55679321289062,81.94945526123047
2014-06-19,160.73678588867188,80.89954376220703
2014-06-20,161.0631103515625,81.51201629638672
2014-06-23,161.01380920410156,81.25674438476562
2014-06-24,160.04385375976562,82.08069610595703
2014-06-25,160.76719665527344,82.29208374023438
2014-06-26,160.65213012695312,82.68582916259766
2014-06-27,160.9645233154297,82.5618667602539
2014-06-30,160.8822784423828,82.7660140991211
2014-07-01,161.95912170410156,82.07301330566406
2014-07-02,162.1234893798828,81.19588470458984
2014-07-03,162.92088317871094,80.90347290039062
2014-07-07,162.35365295410156,81.49556732177734
2014-07-08,161.30972290039062,82.40934753417969
2014-07-09,162.0330810546875,82.47512817382812
2014-07-10,161.3919219970703,82.49703979492188
2014-07-11,161.61387634277344,83.02334594726562
2014-07-14,162.4276580810547,82.66515350341797
2014-07-15,162.1234893798828,82.49703979492188
2014-07-16,162.7235565185547,82.93560028076172
2014-07-17,160.87408447265625,83.98089599609375
2014-07-18,162.5180206298828,83.71040344238281
2014-07-21,162.2139129638672,84.1270523071289
2014-07-22,162.92088317871094,84.3025131225586
2014-07-23,163.2825469970703,84.19286346435547
2014-07-24,163.29071044921875,83.5642318725586
2014-07-25,162.52630615234375,84.55106353759766
2014-07-28,162.59207153320312,84.43408966064453
2014-07-29,161.89334106445312,84.7410659790039
2014-07-30,161.91802978515625,83.5642318725586
2014-07-31,158.72044372558594,83.31571960449219
2014-08-01,158.2354278564453,83.96065521240234
2014-08-04,159.37799072265625,83.74076080322266
2014-08-05,157.8326416015625,84.01193237304688
2014-08-06,157.88192749023438,84.06327819824219
2014-08-07,157.0270538330078,84.84742736816406
2014-08-08,158.84371948242188,84.66423034667969
2014-08-11,159.3040008544922,84.65689086914062
2014-08-12,159.08212280273438,84.10720825195312
2014-08-13,160.15890502929688,84.65689086914062
2014-08-14,160.91513061523438,85.33847045898438
2014-08-15,160.8822784423828,86.26927947998047
2014-08-18,162.23040771484375,85.41178894042969
2014-08-19,163.07705688476562,85.14788818359375
2014-08-20,163.5126953125,85.00867462158203
2014-08-21,163.98944091796875,85.4850845336914
2014-08-22,163.73463439941406,85.96142578125
2014-08-25,164.56484985351562,86.28392028808594
2014-08-26,164.6717071533203,86.00546264648438
2014-08-27,164.60598754882812,86.73834991455078
2014-08-28,164.51548767089844,87.1927261352539
2014-08-29,164.98411560058594,87.2513656616211
2014-09-02,164.90188598632812,85.74620056152344
2014-09-03,164.8114013671875,86.22370910644531
2014-09-04,164.5730743408203,85.17322540283203
2014-09-05,165.31285095214844,85.01165008544922
2014-09-08,164.8853759765625,85.04840087890625
2014-09-09,163.84149169921875,84.98225402832031
2014-09-10,164.45799255371094,84.44602966308594
2014-09-11,164.64706420898438,84.1668930053711
2014-09-12,163.68536376953125,83.28540802001953
2014-09-15,163.56199645996094,83.4102783203125
2014-09-16,164.79498291015625,83.07240295410156
2014-09-17,165.01698303222656,82.859375
2014-09-18,165.896484375,83.12380981445312
2014-09-19,165.74703979492188,84.18157958984375
2014-09-22,164.46694946289062,84.28443908691406
2014-09-23,163.5254669189453,84.80599975585938
2014-09-24,164.80555725097656,84.3358383178711
2014-09-25,162.14633178710938,85.33482360839844
2014-09-26,163.43466186523438,85.21002960205078
2014-09-29,163.13734436035156,85.89314270019531
2014-09-30,162.70790100097656,85.4083480834961
2014-10-01,160.5029296875,87.06449127197266
2014-10-02,160.52769470214844,86.30599975585938
2014-10-03,162.2949676513672,86.67418670654297
2014-10-06,162.1050262451172,86.72573852539062
2014-10-07,159.6027069091797,87.89656829833984
2014-10-08,162.39405822753906,87.91870880126953
2014-10-09,159.17327880859375,87.53578186035156
2014-10-10,157.3563995361328,88.40475463867188
2014-10-13,154.77154541015625,88.94229888916016
2014-10-14,155.0110321044922,89.52404022216797
2014-10-15,153.96218872070312,90.23101043701172
2014-10-16,153.83006286621094,89.65660858154297
2014-10-17,155.64694213867188,89.15583801269531
2014-10-20,157.1582489013672,89.47989654541016
2014-10-21,160.27166748046875,88.76554107666016
2014-10-22,159.13201904296875,88.8613052368164
2014-10-23,160.98191833496094,88.07332611083984
2014-10-24,162.22068786621094,88.16170501708984
2014-10-27,161.9976806640625,88.32369995117188
2014-10-28,163.85581970214844,87.77143096923828
2014-10-29,163.60809326171875,87.97023010253906
2014-10-30,164.6568603515625,88.04388427734375
2014-10-31,166.53982543945312,87.81564331054688
2014-11-03,166.63064575195312,87.81559753417969
2014-11-04,166.05264282226562,88.0887222290039
2014-11-05,167.1013946533203,87.96326446533203
2014-11-06,167.7703399658203,87.39483642578125
2014-11-07,167.92721557617188,88.39876556396484
2014-11-10,168.45578002929688,87.5867691040039
2014-11-11,168.6209716796875,87.64582061767578
2014-11-12,168.4392852783203,87.5719985961914
2014-11-13,168.62921142578125,87.77871704101562
2014-11-14,168.6705322265625,88.20681762695312
2014-11-17,168.77789306640625,87.98535919189453
2014-11-18,169.75238037109375,88.22899627685547
2014-11-19,169.47987365722656,87.6679916381836
2014-11-20,169.7771453857422,88.12564086914062
2014-11-21,170.68557739257812,88.65717315673828
2014-11-24,171.16455078125,88.73099517822266
2014-11-25,171.0406951904297,89.46916198730469
2014-11-26,171.47840881347656,89.71275329589844
2014-11-28,171.114990234375,90.42142486572266
2014-12-01,169.92579650878906,89.89390563964844
2014-12-02,171.024169921875,89.02088165283203
2014-12-03,171.6848602294922,89.36861419677734
2014-12-04,171.49488830566406,90.11582946777344
2014-12-05,171.77569580078125,89.5905532836914
2014-12-08,170.6277313232422,90.68560028076172
2014-12-09,170.5121307373047,91.15167236328125
2014-12-10,167.778564453125,91.8175277709961
2014-12-11,168.62921142578125,92.19488525390625
2014-12-12,165.90391540527344,93.4452896118164
2014-12-15,164.76422119140625,93.25294494628906
2014-12-16,163.4429168701172,94.40708923339844
2014-12-17,166.64720153808594,93.55623626708984
2014-12-18,170.76815795898438,91.89156341552734
2014-12-19,171.49476623535156,93.12715148925781
2014-12-22,172.2836151123047,93.25294494628906
2014-12-23,172.51617431640625,91.40325927734375
2014-12-24,172.53271484375,91.9007568359375
2014-12-26,173.089111328125,92.24181365966797
2014-12-29,173.32167053222656,92.93134307861328
2014-12-30,172.3916015625,93.18341827392578
2014-12-31,170.68093872070312,93.36134338378906
2015-01-02,170.589599609375,94.39936065673828
2015-01-05,167.5088348388672,95.88223266601562
2015-01-06,165.93106079101562,97.60978698730469
2015-01-07,167.998779296875,97.4170150756836
2015-01-08,170.97987365722656,96.12688446044922
2015-01-09,169.6097412109375,97.17974090576172
2015-01-12,168.28109741210938,97.73583984375
2015-01-13,167.80772399902344,97.73583984375
2015-01-14,166.7946319580078,98.47731018066406
2015-01-15,165.26675415039062,100.02684783935547
2015-01-16,167.43409729003906,98.75166320800781
2015-01-20,167.79122924804688,100.06391906738281
2015-01-21,168.63818359375,98.90730285644531
2015-01-22,171.14596557617188,98.55138397216797
2015-01-23,170.20762634277344,99.9230728149414
2015-01-26,170.6062774658203,99.61904907226562
2015-01-27,168.35586547851562,99.7747573852539
2015-01-28,166.19674682617188,101.4059066772461
2015-01-29,167.73304748535156,100.73861694335938
2015-01-30,165.62379455566406,102.5254898071289
2015-02-02,167.67489624023438,102.13844299316406
2015-02-03,170.0996856689453,99.97647857666016
2015-02-04,169.45199584960938,100.14738464355469
2015-02-05,171.16262817382812,99.04777526855469
2015-02-06,170.68930053710938,97.29454040527344
2015-02-09,169.9253387451172,97.13844299316406
2015-02-10,171.73561096191406,96.36585235595703
2015-02-11,171.83523559570312,96.5441665649414
2015-02-12,173.4877471923828,96.22468566894531
2015-02-13,174.2018585205078,95.23661041259766
2015-02-17,174.47589111328125,93.80271911621094
2015-02-18,174.4925079345703,94.35991668701172
2015-02-19,174.36798095703125,93.73580169677734
2015-02-20,175.4142608642578,94.01072692871094
2015-02-23,175.3893585205078,95.08795928955078
2015-02-24,175.88758850097656,96.33613586425781
2015-02-25,175.73809814453125,96.75215148925781
2015-02-26,175.530517578125,95.42971801757812
2015-02-27,174.93263244628906,96.2320556640625
2015-03-02,176.03709411621094,94.43960571289062
2015-03-03,175.31459045410156,94.09724426269531
2015-03-04,174.57559204101562,94.12699890136719
2015-03-05,174.76654052734375,94.00792694091797
2015-03-06,172.30853271484375,91.9310531616211
2015-03-09,173.02268981933594,92.77963256835938
2015-03-10,170.2159423828125,94.0004653930664
2015-03-11,169.8173370361328,94.68526458740234
2015-03-12,171.97642517089844,94.6182632446289
2015-03-13,170.92181396484375,94.32792663574219
2015-03-16,173.20535278320312,95.23613739013672
2015-03-17,172.69056701660156,96.02518463134766
2015-03-18,174.76654052734375,97.87867736816406
2015-03-19,173.96939086914062,97.37994384765625
2015-03-20,175.5049591064453,97.89353942871094
2015-03-23,175.16297912597656,97.77445220947266
2015-03-24,174.1787567138672,98.71986389160156
2015-03-25,171.62635803222656,97.88607025146484
2015-03-26,171.21763610839844,96.36015319824219
2015-03-27,171.60968017578125,97.55859375
2015-03-30,173.7032470703125,97.07474517822266
2015-03-31,172.18519592285156,97.28319549560547
2015-04-01,171.5762939453125,98.56098937988281
2015-04-02,172.19351196289062,97.51669311523438
2015-04-06,173.3529510498047,96.97209930419922
2015-04-07,172.8941650390625,97.78516387939453
2015-04-08,173.47808837890625,97.81501770019531
2015-04-09,174.24545288085938,96.54690551757812
2015-04-10,175.19631958007812,96.68864440917969
2015-04-13,174.4039306640625,96.82294464111328
2015-04-14,174.7376251220703,97.50920104980469
2015-04-15,175.52163696289062,97.42715454101562
2015-04-16,175.4715576171875,96.94224548339844
2015-04-17,173.4530487060547,98.05372619628906
2015-04-20,175.03782653808594,97.18844604492188
2015-04-21,174.82937622070312,96.7483139038086
2015-04-22,175.68849182128906,95.27140045166016
2015-04-23,176.13055419921875,95.68160247802734
2015-04-24,176.53919982910156,96.27835845947266
2015-04-27,175.80520629882812,96.27835845947266
2015-04-28,176.36410522460938,94.95063781738281
2015-04-29,175.63841247558594,93.78699493408203
2015-04-30,173.8784942626953,93.95105743408203
2015-05-01,175.76351928710938,92.68634796142578
2015-05-04,176.2639923095703,91.811767578125
2015-05-05,174.24545288085938,91.68473052978516
2015-05-06,173.528076171875,90.11499786376953
2015-05-07,174.22042846679688,91.32598876953125
2015-05-08,176.51416015625,91.57260131835938
2015-05-11,175.67181396484375,89.3451156616211
2015-05-12,175.14625549316406,89.57684326171875
2015-05-13,175.17962646484375,88.8592529296875
2015-05-14,177.00636291503906,89.09847259521484
2015-05-15,177.1981964111328,90.88494110107422
2015-05-18,177.74871826171875,89.36007690429688
2015-05-19,177.69033813476562,88.56775665283203
2015-05-20,177.5652313232422,88.71727752685547
2015-05-21,178.0823211669922,89.95806121826172
2015-05-22,177.6569366455078,89.99543762207031
2015-05-26,175.74688720703125,91.53523254394531
2015-05-27,177.41505432128906,91.7444839477539
2015-05-28,177.2148895263672,91.52029418945312
2015-05-29,176.1138458251953,91.72209930419922
2015-06-01,176.47256469726562,90.73632049560547
2015-06-02,176.2973175048828,89.4703369140625
2015-06-03,176.7644500732422,88.03215789794922
