Date,BND,VTI
2013-01-02,57.815704345703125,60.185516357421875
2013-01-03,57.64340591430664,60.09738540649414
2013-01-04,57.73298263549805,60.401771545410156
2013-01-07,57.691673278808594,60.2415885925293
2013-01-08,57.74679946899414,60.08137893676758
2013-01-09,57.72612380981445,60.26559829711914
2013-01-10,57.72612380981445,60.68212127685547
2013-01-11,57.76744842529297,60.69010543823242
2013-01-14,57.76744842529297,60.626075744628906
2013-01-15,57.843257904052734,60.73820114135742
2013-01-16,57.83637619018555,60.69010543823242
2013-01-17,57.739864349365234,61.106632232666016
2013-01-18,57.82947540283203,61.27485656738281
2013-01-22,57.77436447143555,61.59524917602539
2013-01-23,57.86396026611328,61.66733932495117
2013-01-24,57.781227111816406,61.73942184448242
2013-01-25,57.595191955566406,62.083824157714844
2013-01-28,57.52629470825195,62.02775955200195
2013-01-29,57.464237213134766,62.23601531982422
2013-01-30,57.40225601196289,61.98772430419922
2013-01-31,57.50560760498047,61.875572204589844
2013-02-01,57.34403991699219,62.476314544677734
2013-02-04,57.54424285888672,61.81951904296875
2013-02-05,57.44758987426758,62.40422821044922
2013-02-06,57.58568572998047,62.51637268066406
2013-02-07,57.59261703491211,62.40422821044922
2013-02-08,57.57880401611328,62.78071975708008
2013-02-11,57.50971603393555,62.74864196777344
2013-02-12,57.52350616455078,62.852779388427734
2013-02-13,57.44758987426758,62.940887451171875
2013-02-14,57.530452728271484,63.02098083496094
2013-02-15,57.48209762573242,62.94888687133789
2013-02-19,57.46140670776367,63.389442443847656
2013-02-20,57.50283432006836,62.54841613769531
2013-02-21,57.558074951171875,62.123897552490234
2013-02-22,57.58568572998047,62.724613189697266
2013-02-25,57.77214050292969,61.57121276855469
2013-02-26,57.79975128173828,61.96369934082031
2013-02-27,57.78594207763672,62.724613189697266
2013-02-28,57.81353759765625,62.66853713989258
2013-03-01,57.845367431640625,62.8127326965332
2013-03-04,57.83153533935547,63.1010856628418
2013-03-05,57.796966552734375,63.73383712768555
2013-03-06,57.70012283325195,63.83000564575195
2013-03-07,57.61709213256836,63.9821662902832
2013-03-08,57.45800018310547,64.29451751708984
2013-03-11,57.43028259277344,64.47877502441406
2013-03-12,57.54098129272461,64.36662292480469
2013-03-13,57.47178649902344,64.48674774169922
2013-03-14,57.49256896972656,64.84721374511719
2013-03-15,57.56174087524414,64.77510833740234
2013-03-18,57.672401428222656,64.42269897460938
2013-03-19,57.70703125,64.24649047851562
2013-03-20,57.65168380737305,64.72706604003906
2013-03-21,57.665489196777344,64.20643615722656
2013-03-22,57.7208366394043,64.60392761230469
2013-03-25,57.71394348144531,64.38665771484375
2013-03-26,57.73467254638672,64.86946105957031
2013-03-27,57.85232162475586,64.917724609375
2013-03-28,57.85920333862305,65.14303588867188
2013-04-01,57.911983489990234,64.79702758789062
2013-04-02,57.918907165527344,64.99015045166016
2013-04-03,57.953590393066406,64.28207397460938
2013-04-04,58.120235443115234,64.56370544433594
2013-04-05,58.27995300292969,64.33837890625
2013-04-08,58.252197265625,64.7326431274414
2013-04-09,58.18967056274414,64.917724609375
2013-04-10,58.078609466552734,65.75454711914062
2013-04-11,58.10639190673828,66.00397491455078
2013-04-12,58.2452392578125,65.77064514160156
2013-04-15,58.3077392578125,64.16941833496094
2013-04-16,58.29385757446289,65.11888122558594
2013-04-17,58.32161331176758,64.14524841308594
2013-04-18,58.3563232421875,63.74295425415039
2013-04-19,58.3077392578125,64.35449981689453
2013-04-22,58.38408660888672,64.62803649902344
2013-04-23,58.37020492553711,65.32811737060547
2013-04-24,58.3563232421875,65.42462158203125
2013-04-25,58.32161331176758,65.69019317626953
2013-04-26,58.39796829223633,65.5694808959961
2013-04-29,58.446571350097656,65.9878921508789
2013-04-30,58.446571350097656,66.1890640258789
2013-05-01,58.54538345336914,65.51313781738281
2013-05-02,58.55925750732422,66.19710540771484
2013-05-03,58.281002044677734,66.8166732788086
2013-05-06,58.27410125732422,67.07412719726562
2013-05-07,58.21842956542969,67.44428253173828
2013-05-08,58.27410125732422,67.75807189941406
2013-05-09,58.183631896972656,67.53279876708984
2013-05-10,58.03752517700195,67.83050537109375
2013-05-13,57.97494888305664,67.84659576416016
2013-05-14,57.86363983154297,68.5466079711914
2013-05-15,57.93317413330078,68.84434509277344
2013-05-16,58.01667022705078,68.56269836425781
