Date,BND,VTI
2020-01-02,70.16658782958984,151.06005859375
2020-01-03,70.417236328125,150.09864807128906
2020-01-06,70.3337173461914,150.61138916015625
2020-01-07,70.27519226074219,150.25433349609375
2020-01-08,70.16658782958984,150.99594116210938
2020-01-09,70.25016784667969,151.9390411376953
2020-01-10,70.36714172363281,151.49960327148438
2020-01-13,70.32536315917969,152.53421020507812
2020-01-14,70.42560577392578,152.45179748535156
2020-01-15,70.53421783447266,152.8272705078125
2020-01-16,70.49246978759766,154.13650512695312
2020-01-17,70.4841079711914,154.52114868164062
2020-01-21,70.65956115722656,154.19143676757812
2020-01-22,70.71807098388672,154.28305053710938
2020-01-23,70.84342956542969,154.4570770263672
2020-01-24,70.9520263671875,152.9920196533203
2020-01-27,71.18604278564453,150.69378662109375
2020-01-28,71.0606918334961,152.14962768554688
2020-01-29,71.26122283935547,152.04891967773438
2020-01-30,71.2779541015625,152.41519165039062
2020-01-31,71.46176147460938,149.72323608398438
2020-02-03,71.3973159790039,151.04173278808594
2020-02-04,71.1795654296875,153.42234802246094
2020-02-05,71.06233978271484,154.93321228027344
2020-02-06,71.12931823730469,155.3634490966797
2020-02-07,71.34705352783203,154.47540283203125
2020-02-10,71.45594024658203,155.61074829101562
2020-02-11,71.33868408203125,156.0410614013672
2020-02-12,71.25495147705078,157.0207977294922
2020-02-13,71.32191467285156,156.95669555664062
2020-02-14,71.3973159790039,157.21304321289062
2020-02-18,71.50621032714844,156.84681701660156
2020-02-19,71.4977798461914,157.64334106445312
2020-02-20,71.67366027832031,157.16729736328125
2020-02-21,71.84953308105469,155.55577087402344
2020-02-24,72.07563018798828,150.4374237060547
2020-02-25,72.13418579101562,145.84095764160156
2020-02-26,72.09235382080078,145.0352325439453
2020-02-27,72.17611694335938,138.68081665039062
2020-02-28,72.65340423583984,137.746826171875
2020-03-02,72.6055908203125,143.4512176513672
2020-03-03,73.04193115234375,139.75205993652344
2020-03-04,73.025146484375,145.33737182617188
2020-03-05,73.30204010009766,140.4937744140625
2020-03-06,73.80548858642578,137.88417053222656
2020-03-09,73.64604187011719,126.8143081665039
2020-03-10,72.65594482421875,133.1046142578125
2020-03-11,71.2798080444336,126.36559295654297
2020-03-12,67.40330505371094,114.07791137695312
2020-03-13,70.24777221679688,124.46111297607422
2020-03-16,70.98616027832031,110.2963638305664
2020-03-17,69.51776123046875,115.82675170898438
2020-03-18,67.83961486816406,109.15181732177734
2020-03-19,67.79767608642578,109.95758056640625
2020-03-20,68.94717407226562,105.47100830078125
2020-03-23,70.47431182861328,102.46776580810547
2020-03-24,70.54985046386719,112.19173431396484
2020-03-25,71.49801635742188,113.73912811279297
2020-03-26,71.82522583007812,120.64411926269531
2020-03-27,72.21122741699219,116.79779052734375
2020-03-30,72.28672790527344,120.3404541015625
2020-03-31,71.6154556274414,118.61973571777344
2020-04-01,71.98546600341797,113.14468383789062
2020-04-02,72.32186889648438,115.5003433227539
2020-04-03,72.28826141357422,113.53115844726562
2020-04-06,72.51529693603516,121.47223663330078
2020-04-07,72.58257293701172,121.61028289794922
2020-04-08,72.76756286621094,125.87989044189453
2020-04-09,73.56647491455078,128.2355499267578
2020-04-13,73.33101654052734,126.70807647705078
2020-04-14,73.33101654052734,130.5543975830078
2020-04-15,73.692626953125,127.49020385742188
2020-04-16,73.73466491699219,128.08831787109375
2020-04-17,73.6337890625,131.71380615234375
2020-04-20,73.51603698730469,129.57901000976562
2020-04-21,73.60853576660156,125.557861328125
2020-04-22,73.54965209960938,128.39198303222656
2020-04-23,73.66739654541016,128.4103546142578
2020-04-24,73.6421890258789,130.32437133789062
2020-04-27,73.3814926147461,132.6339874267578
2020-04-28,73.60009765625,132.21990966796875
2020-04-29,73.65056610107422,135.9650115966797
2020-04-30,73.59171295166016,134.19830322265625
2020-05-01,73.56139373779297,130.489990234375
2020-05-04,73.63719177246094,130.9868621826172
2020-05-05,73.56979370117188,132.20150756835938
2020-05-06,73.24118041992188,131.47459411621094
2020-05-07,73.47708129882812,133.19525146484375
2020-05-08,73.26644897460938,135.69818115234375
2020-05-11,73.0389404296875,135.71656799316406
2020-05-12,73.27487182617188,132.8272247314453
2020-05-13,73.359130859375,130.15870666503906
2020-05-14,73.56139373779297,131.5574188232422
2020-05-15,73.603515625,132.34877014160156
2020-05-18,73.46871185302734,136.73797607421875
2020-05-19,73.56139373779297,135.28407287597656
2020-05-20,73.75517272949219,137.7869873046875
2020-05-21,73.83100891113281,136.95880126953125
2020-05-22,73.85629272460938,137.34527587890625
2020-05-26,73.81416320800781,139.25924682617188
2020-05-27,73.8478775024414,141.4584503173828
2020-05-28,73.8731689453125,140.97080993652344
2020-05-29,74.08379364013672,141.44004821777344
