Date,BND,VTI
2013-01-02,57.81568908691406,60.185546875
2013-01-03,57.64342498779297,60.097389221191406
2013-01-04,57.73297882080078,60.40178298950195
2013-01-07,57.691650390625,60.24161911010742
2013-01-08,57.74678421020508,60.08136749267578
2013-01-09,57.72609329223633,60.2656135559082
2013-01-10,57.72609329223633,60.682132720947266
2013-01-11,57.76743698120117,60.69013214111328
2013-01-14,57.76743698120117,60.62607192993164
2013-01-15,57.843299865722656,60.73820877075195
2013-01-16,57.83637237548828,60.69013214111328
2013-01-17,57.73991394042969,61.10664749145508
2013-01-18,57.82948303222656,61.274837493896484
2013-01-22,57.77429962158203,61.59526062011719
2013-01-23,57.86396026611328,61.667335510253906
2013-01-24,57.78123474121094,61.73942565917969
2013-01-25,57.59517288208008,62.083839416503906
2013-01-28,57.526283264160156,62.02776336669922
2013-01-29,57.46428298950195,62.23603439331055
2013-01-30,57.4022331237793,61.98772048950195
2013-01-31,57.50560760498047,61.87559509277344
2013-02-01,57.34408187866211,62.47629928588867
2013-02-04,57.54425048828125,61.81952667236328
2013-02-05,57.44758605957031,62.404239654541016
2013-02-06,57.58565902709961,62.516380310058594
2013-02-07,57.59257507324219,62.404239654541016
2013-02-08,57.57879638671875,62.78068542480469
2013-02-11,57.50975036621094,62.74863815307617
2013-02-12,57.52355194091797,62.8527717590332
2013-02-13,57.44758605957031,62.940895080566406
2013-02-14,57.53044891357422,63.020999908447266
2013-02-15,57.48212814331055,62.94890594482422
2013-02-19,57.46141815185547,63.38942337036133
2013-02-20,57.502811431884766,62.54839324951172
2013-02-21,57.55810546875,62.12388229370117
2013-02-22,57.58565902709961,62.724647521972656
2013-02-25,57.77214431762695,61.57121658325195
2013-02-26,57.79971694946289,61.963714599609375
2013-02-27,57.785953521728516,62.724647521972656
2013-02-28,57.813514709472656,62.668540954589844
2013-03-01,57.84535217285156,62.8127326965332
2013-03-04,57.831520080566406,63.10108947753906
2013-03-05,57.796974182128906,63.73384094238281
2013-03-06,57.70006561279297,63.82996368408203
2013-03-07,57.617103576660156,63.982147216796875
2013-03-08,57.45798110961914,64.29454040527344
2013-03-11,57.430301666259766,64.47876739501953
2013-03-12,57.540958404541016,64.36663818359375
2013-03-13,57.47180938720703,64.48674774169922
2013-03-14,57.492549896240234,64.84722137451172
2013-03-15,57.561737060546875,64.77510070800781
2013-03-18,57.67243957519531,64.4227066040039
2013-03-19,57.70703887939453,64.24649047851562
